              x              y              z             vx             vy             vz
     0.87193216     0.49278337      0.0000000     -3.0716899      5.4700444      0.0000000
     0.86884334     0.49824374      0.0000000     -3.1058913      5.4505734      0.0000000
     0.86572038     0.50368452      0.0000000     -3.1399689      5.4308893      0.0000000
     0.86256340     0.50910552      0.0000000     -3.1739214      5.4109929      0.0000000
     0.85937253     0.51450651      0.0000000     -3.2077475      5.3908848      0.0000000
     0.85614790     0.51988729      0.0000000     -3.2414459      5.3705660      0.0000000
     0.85288964     0.52524764      0.0000000     -3.2750152      5.3500372      0.0000000
     0.84959787     0.53058736      0.0000000     -3.3084541      5.3292993      0.0000000
     0.84627273     0.53590624      0.0000000     -3.3417615      5.3083531      0.0000000
     0.84291435     0.54120407      0.0000000     -3.3749359      5.2871994      0.0000000
     0.83952286     0.54648064      0.0000000     -3.4079761      5.2658392      0.0000000
     0.83609840     0.55173574      0.0000000     -3.4408808      5.2442732      0.0000000
     0.83264110     0.55696918      0.0000000     -3.4736487      5.2225023      0.0000000
     0.82915110     0.56218075      0.0000000     -3.5062786      5.2005273      0.0000000
     0.82562854     0.56737024      0.0000000     -3.5387692      5.1783493      0.0000000
     0.82207356     0.57253745      0.0000000     -3.5711193      5.1559690      0.0000000
     0.81848630     0.57768218      0.0000000     -3.6033276      5.1333873      0.0000000
     0.81486691     0.58280422      0.0000000     -3.6353929      5.1106051      0.0000000
     0.81121552     0.58790339      0.0000000     -3.6673138      5.0876234      0.0000000
     0.80753228     0.59297947      0.0000000     -3.6990893      5.0644431      0.0000000
     0.80381734     0.59803227      0.0000000     -3.7307181      5.0410651      0.0000000
     0.80007084     0.60306160      0.0000000     -3.7621988      5.0174902      0.0000000
     0.79629294     0.60806725      0.0000000     -3.7935305      4.9937196      0.0000000
     0.79248378     0.61304904      0.0000000     -3.8247117      4.9697540      0.0000000
     0.78864352     0.61800676      0.0000000     -3.8557413      4.9455945      0.0000000
     0.78477230     0.62294023      0.0000000     -3.8866182      4.9212421      0.0000000
     0.78087028     0.62784924      0.0000000     -3.9173411      4.8966976      0.0000000
     0.77693762     0.63273362      0.0000000     -3.9479089      4.8719621      0.0000000
     0.77297446     0.63759317      0.0000000     -3.9783203      4.8470365      0.0000000
     0.76898098     0.64242770      0.0000000     -4.0085742      4.8219219      0.0000000
     0.76495732     0.64723701      0.0000000     -4.0386695      4.7966192      0.0000000
     0.76090364     0.65202093      0.0000000     -4.0686049      4.7711294      0.0000000
     0.75682011     0.65677927      0.0000000     -4.0983793      4.7454536      0.0000000
     0.75270688     0.66151184      0.0000000     -4.1279917      4.7195928      0.0000000
     0.74856412     0.66621846      0.0000000     -4.1574407      4.6935479      0.0000000
     0.74439200     0.67089894      0.0000000     -4.1867254      4.6673201      0.0000000
     0.74019067     0.67555310      0.0000000     -4.2158445      4.6409103      0.0000000
     0.73596031     0.68018076      0.0000000     -4.2447969      4.6143196      0.0000000
     0.73170108     0.68478174      0.0000000     -4.2735816      4.5875491      0.0000000
     0.72741315     0.68935586      0.0000000     -4.3021975      4.5605998      0.0000000
     0.72309668     0.69390294      0.0000000     -4.3306433      4.5334728      0.0000000
     0.71875186     0.69842280      0.0000000     -4.3589181      4.5061692      0.0000000
     0.71437885     0.70291527      0.0000000     -4.3870208      4.4786900      0.0000000
     0.70997782     0.70738018      0.0000000     -4.4149502      4.4510363      0.0000000
     0.70554895     0.71181735      0.0000000     -4.4427053      4.4232092      0.0000000
     0.70109241     0.71622660      0.0000000     -4.4702850      4.3952099      0.0000000
     0.69660838     0.72060777      0.0000000     -4.4976883      4.3670393      0.0000000
     0.69209703     0.72496068      0.0000000     -4.5249141      4.3386987      0.0000000
     0.68755855     0.72928516      0.0000000     -4.5519614      4.3101891      0.0000000
     0.68299311     0.73358106      0.0000000     -4.5788292      4.2815117      0.0000000
     0.67840089     0.73784819      0.0000000     -4.6055163      4.2526676      0.0000000
     0.67378208     0.74208639      0.0000000     -4.6320218      4.2236579      0.0000000
     0.66913685     0.74629550      0.0000000     -4.6583446      4.1944838      0.0000000
     0.66446539     0.75047536      0.0000000     -4.6844838      4.1651464      0.0000000
     0.65976788     0.75462580      0.0000000     -4.7104383      4.1356470      0.0000000
     0.65504451     0.75874665      0.0000000     -4.7362072      4.1059865      0.0000000
     0.65029546     0.76283777      0.0000000     -4.7617895      4.0761663      0.0000000
     0.64552093     0.76689899      0.0000000     -4.7871841      4.0461874      0.0000000
     0.64072110     0.77093014      0.0000000     -4.8123901      4.0160511      0.0000000
     0.63589615     0.77493109      0.0000000     -4.8374066      3.9857586      0.0000000
     0.63104628     0.77890166      0.0000000     -4.8622325      3.9553110      0.0000000
     0.62617169     0.78284171      0.0000000     -4.8868670      3.9247095      0.0000000
     0.62127255     0.78675108      0.0000000     -4.9113091      3.8939554      0.0000000
     0.61634907     0.79062962      0.0000000     -4.9355578      3.8630498      0.0000000
     0.61140143     0.79447718      0.0000000     -4.9596122      3.8319939      0.0000000
     0.60642984     0.79829361      0.0000000     -4.9834714      3.8007891      0.0000000
     0.60143449     0.80207876      0.0000000     -5.0071345      3.7694364      0.0000000
     0.59641557     0.80583248      0.0000000     -5.0306006      3.7379371      0.0000000
     0.59137329     0.80955463      0.0000000     -5.0538688      3.7062926      0.0000000
     0.58630784     0.81324507      0.0000000     -5.0769381      3.6745039      0.0000000
     0.58121941     0.81690364      0.0000000     -5.0998078      3.6425723      0.0000000
     0.57610822     0.82053021      0.0000000     -5.1224769      3.6104992      0.0000000
     0.57097446     0.82412464      0.0000000     -5.1449445      3.5782857      0.0000000
     0.56581833     0.82768678      0.0000000     -5.1672099      3.5459332      0.0000000
     0.56064004     0.83121651      0.0000000     -5.1892721      3.5134428      0.0000000
     0.55543979     0.83471367      0.0000000     -5.2111303      3.4808159      0.0000000
     0.55021778     0.83817814      0.0000000     -5.2327836      3.4480537      0.0000000
     0.54497422     0.84160978      0.0000000     -5.2542313      3.4151576      0.0000000
     0.53970932     0.84500845      0.0000000     -5.2754726      3.3821287      0.0000000
     0.53442328     0.84837403      0.0000000     -5.2965065      3.3489685      0.0000000
     0.52911630     0.85170639      0.0000000     -5.3173324      3.3156781      0.0000000
     0.52378861     0.85500539      0.0000000     -5.3379493      3.2822589      0.0000000
     0.51844041     0.85827091      0.0000000     -5.3583566      3.2487123      0.0000000
     0.51307190     0.86150281      0.0000000     -5.3785534      3.2150394      0.0000000
     0.50768330     0.86470099      0.0000000     -5.3985390      3.1812417      0.0000000
     0.50227482     0.86786530      0.0000000     -5.4183127      3.1473204      0.0000000
     0.49684667     0.87099563      0.0000000     -5.4378735      3.1132769      0.0000000
     0.49139907     0.87409185      0.0000000     -5.4572209      3.0791125      0.0000000
     0.48593223     0.87715385      0.0000000     -5.4763540      3.0448285      0.0000000
     0.48044636     0.88018151      0.0000000     -5.4952722      3.0104263      0.0000000
     0.47494169     0.88317470      0.0000000     -5.5139746      2.9759072      0.0000000
     0.46941841     0.88613332      0.0000000     -5.5324607      2.9412726      0.0000000
     0.46387677     0.88905725      0.0000000     -5.5507297      2.9065238      0.0000000
     0.45831696     0.89194637      0.0000000     -5.5687808      2.8716621      0.0000000
     0.45273920     0.89480057      0.0000000     -5.5866135      2.8366890      0.0000000
     0.44714373     0.89761975      0.0000000     -5.6042270      2.8016058      0.0000000
     0.44153075     0.90040379      0.0000000     -5.6216207      2.7664138      0.0000000
     0.43590049     0.90315258      0.0000000     -5.6387938      2.7311145      0.0000000
     0.43025316     0.90586601      0.0000000     -5.6557458      2.6957092      0.0000000
     0.42458900     0.90854399      0.0000000     -5.6724760      2.6601993      0.0000000
     0.41890821     0.91118641      0.0000000     -5.6889837      2.6245861      0.0000000
     0.41321103     0.91379317      0.0000000     -5.7052683      2.5888711      0.0000000
     0.40749767     0.91636415      0.0000000     -5.7213293      2.5530556      0.0000000
     0.40176837     0.91889928      0.0000000     -5.7371659      2.5171411      0.0000000
     0.39602334     0.92139844      0.0000000     -5.7527776      2.4811290      0.0000000
     0.39026281     0.92386154      0.0000000     -5.7681639      2.4450205      0.0000000
     0.38448701     0.92628848      0.0000000     -5.7833240      2.4088172      0.0000000
     0.37869617     0.92867917      0.0000000     -5.7982574      2.3725205      0.0000000
     0.37289050     0.93103352      0.0000000     -5.8129636      2.3361318      0.0000000
     0.36707024     0.93335143      0.0000000     -5.8274420      2.2996524      0.0000000
     0.36123562     0.93563282      0.0000000     -5.8416920      2.2630838      0.0000000
     0.35538686     0.93787760      0.0000000     -5.8557132      2.2264275      0.0000000
     0.34952419     0.94008568      0.0000000     -5.8695049      2.1896848      0.0000000
     0.34364785     0.94225697      0.0000000     -5.8830666      2.1528572      0.0000000
     0.33775806     0.94439139      0.0000000     -5.8963979      2.1159461      0.0000000
     0.33185505     0.94648886      0.0000000     -5.9094982      2.0789530      0.0000000
     0.32593906     0.94854930      0.0000000     -5.9223670      2.0418792      0.0000000
     0.32001032     0.95057262      0.0000000     -5.9350039      2.0047263      0.0000000
     0.31406905     0.95255875      0.0000000     -5.9474083      1.9674956      0.0000000
     0.30811550     0.95450761      0.0000000     -5.9595798      1.9301887      0.0000000
     0.30214989     0.95641913      0.0000000     -5.9715178      1.8928069      0.0000000
     0.29617246     0.95829323      0.0000000     -5.9832221      1.8553518      0.0000000
     0.29018345     0.96012983      0.0000000     -5.9946920      1.8178247      0.0000000
     0.28418308     0.96192888      0.0000000     -6.0059273      1.7802271      0.0000000
     0.27817159     0.96369029      0.0000000     -6.0169274      1.7425605      0.0000000
     0.27214922     0.96541400      0.0000000     -6.0276919      1.7048264      0.0000000
     0.26611621     0.96709994      0.0000000     -6.0382204      1.6670262      0.0000000
     0.26007278     0.96874805      0.0000000     -6.0485126      1.6291614      0.0000000
     0.25401918     0.97035826      0.0000000     -6.0585680      1.5912335      0.0000000
     0.24795565     0.97193052      0.0000000     -6.0683862      1.5532438      0.0000000
     0.24188241     0.97346475      0.0000000     -6.0779669      1.5151940      0.0000000
     0.23579971     0.97496090      0.0000000     -6.0873097      1.4770855      0.0000000
     0.22970779     0.97641892      0.0000000     -6.0964143      1.4389197      0.0000000
     0.22360689     0.97783874      0.0000000     -6.1052802      1.4006981      0.0000000
     0.21749723     0.97922032      0.0000000     -6.1139073      1.3624223      0.0000000
     0.21137907     0.98056359      0.0000000     -6.1222951      1.3240937      0.0000000
     0.20525264     0.98186851      0.0000000     -6.1304433      1.2857137      0.0000000
     0.19911818     0.98313502      0.0000000     -6.1383516      1.2472840      0.0000000
     0.19297594     0.98436307      0.0000000     -6.1460197      1.2088059      0.0000000
     0.18682614     0.98555263      0.0000000     -6.1534474      1.1702810      0.0000000
     0.18066904     0.98670364      0.0000000     -6.1606343      1.1317107      0.0000000
     0.17450488     0.98781605      0.0000000     -6.1675801      1.0930966      0.0000000
     0.16833388     0.98888983      0.0000000     -6.1742847      1.0544402      0.0000000
     0.16215631     0.98992493      0.0000000     -6.1807477      1.0157428      0.0000000
     0.15597239     0.99092131      0.0000000     -6.1869689     0.97700619      0.0000000
     0.14978237     0.99187894      0.0000000     -6.1929480     0.93823168      0.0000000
     0.14358649     0.99279778      0.0000000     -6.1986849     0.89942083      0.0000000
     0.13738500     0.99367778      0.0000000     -6.2041794     0.86057513      0.0000000
     0.13117813     0.99451893      0.0000000     -6.2094311     0.82169610      0.0000000
     0.12496614     0.99532118      0.0000000     -6.2144399     0.78278524      0.0000000
     0.11874925     0.99608450      0.0000000     -6.2192057     0.74384406      0.0000000
     0.11252773     0.99680886      0.0000000     -6.2237282     0.70487407      0.0000000
     0.10630180     0.99749425      0.0000000     -6.2280073     0.66587677      0.0000000
     0.10007171     0.99814062      0.0000000     -6.2320427     0.62685369      0.0000000
    0.093837712     0.99874795      0.0000000     -6.2358345     0.58780633      0.0000000
    0.087600042     0.99931623      0.0000000     -6.2393823     0.54873620      0.0000000
    0.081358947     0.99984543      0.0000000     -6.2426861     0.50964482      0.0000000
    0.075114670      1.0003355      0.0000000     -6.2457457     0.47053370      0.0000000
    0.068867456      1.0007865      0.0000000     -6.2485611     0.43140437      0.0000000
    0.062617548      1.0011983      0.0000000     -6.2511321     0.39225833      0.0000000
    0.056365191      1.0015710      0.0000000     -6.2534587     0.35309710      0.0000000
    0.050110631      1.0019045      0.0000000     -6.2555406     0.31392219      0.0000000
    0.043854110      1.0021989      0.0000000     -6.2573780     0.27473514      0.0000000
    0.037595875      1.0024540      0.0000000     -6.2589706     0.23553745      0.0000000
    0.031336169      1.0026699      0.0000000     -6.2603184     0.19633064      0.0000000
    0.025075238      1.0028467      0.0000000     -6.2614215     0.15711623      0.0000000
    0.018813326      1.0029842      0.0000000     -6.2622796     0.11789574      0.0000000
    0.012550678      1.0030824      0.0000000     -6.2628929    0.078670697      0.0000000
   0.0062875401      1.0031415      0.0000000     -6.2632613    0.039442611      0.0000000
  2.4155884E-05      1.0031613      0.0000000     -6.2633847  0.00021300347      0.0000000
  -0.0062392293      1.0031419      0.0000000     -6.2632631   -0.039016605      0.0000000
   -0.012502370      1.0030833      0.0000000     -6.2628967   -0.078244694      0.0000000
   -0.018765023      1.0029854      0.0000000     -6.2622853    -0.11746975      0.0000000
   -0.025026941      1.0028484      0.0000000     -6.2614290    -0.15669024      0.0000000
   -0.031287881      1.0026721      0.0000000     -6.2603279    -0.19590466      0.0000000
   -0.037547597      1.0024565      0.0000000     -6.2589819    -0.23511148      0.0000000
   -0.043805845      1.0022018      0.0000000     -6.2573912    -0.27430918      0.0000000
   -0.050062379      1.0019079      0.0000000     -6.2555558    -0.31349625      0.0000000
   -0.056316956      1.0015748      0.0000000     -6.2534757    -0.35267117      0.0000000
   -0.062569331      1.0012026      0.0000000     -6.2511511    -0.39183242      0.0000000
   -0.068819258      1.0007912      0.0000000     -6.2485819    -0.43097849      0.0000000
   -0.075066494      1.0003406      0.0000000     -6.2457685    -0.47010785      0.0000000
   -0.081310795     0.99985096      0.0000000     -6.2427107    -0.50921899      0.0000000
   -0.087551916     0.99932219      0.0000000     -6.2394088    -0.54831040      0.0000000
   -0.093789613     0.99875434      0.0000000     -6.2358629    -0.58738056      0.0000000
    -0.10002364     0.99814743      0.0000000     -6.2320730    -0.62642795      0.0000000
    -0.10625376     0.99750149      0.0000000     -6.2280395    -0.66545107      0.0000000
    -0.11247972     0.99681653      0.0000000     -6.2237623    -0.70444841      0.0000000
    -0.11870128     0.99609259      0.0000000     -6.2192417    -0.74341844      0.0000000
    -0.12491820     0.99532969      0.0000000     -6.2144779    -0.78235966      0.0000000
    -0.13113024     0.99452787      0.0000000     -6.2094709    -0.82127057      0.0000000
    -0.13733715     0.99368715      0.0000000     -6.2042211    -0.86014965      0.0000000
    -0.14353868     0.99280757      0.0000000     -6.1987286    -0.89899539      0.0000000
    -0.14973460     0.99188916      0.0000000     -6.1929936    -0.93780630      0.0000000
    -0.15592467     0.99093196      0.0000000     -6.1870164    -0.97658087      0.0000000
    -0.16210864     0.98993600      0.0000000     -6.1807971     -1.0153176      0.0000000
    -0.16828626     0.98890132      0.0000000     -6.1743360     -1.0540150      0.0000000
    -0.17445731     0.98782797      0.0000000     -6.1676334     -1.0926715      0.0000000
    -0.18062153     0.98671598      0.0000000     -6.1606895     -1.1312857      0.0000000
    -0.18677869     0.98556540      0.0000000     -6.1535045     -1.1698560      0.0000000
    -0.19292854     0.98437627      0.0000000     -6.1460788     -1.2083810      0.0000000
    -0.19907084     0.98314864      0.0000000     -6.1384126     -1.2468591      0.0000000
    -0.20520536     0.98188255      0.0000000     -6.1305063     -1.2852890      0.0000000
    -0.21133186     0.98057806      0.0000000     -6.1223600     -1.3236690      0.0000000
    -0.21745008     0.97923521      0.0000000     -6.1139742     -1.3619977      0.0000000
    -0.22355981     0.97785406      0.0000000     -6.1053491     -1.4002736      0.0000000
    -0.22966078     0.97643467      0.0000000     -6.0964851     -1.4384953      0.0000000
    -0.23575278     0.97497707      0.0000000     -6.0873825     -1.4766612      0.0000000
    -0.24183555     0.97348134      0.0000000     -6.0780416     -1.5147698      0.0000000
    -0.24790886     0.97194753      0.0000000     -6.0684629     -1.5528197      0.0000000
    -0.25397247     0.97037570      0.0000000     -6.0586466     -1.5908095      0.0000000
    -0.26002615     0.96876591      0.0000000     -6.0485932     -1.6287375      0.0000000
    -0.26606966     0.96711823      0.0000000     -6.0383031     -1.6666025      0.0000000
    -0.27210276     0.96543271      0.0000000     -6.0277765     -1.7044028      0.0000000
    -0.27812521     0.96370942      0.0000000     -6.0170140     -1.7421370      0.0000000
    -0.28413679     0.96194844      0.0000000     -6.0060159     -1.7798037      0.0000000
    -0.29013724     0.96014982      0.0000000     -5.9947827     -1.8174014      0.0000000
    -0.29612635     0.95831363      0.0000000     -5.9833147     -1.8549286      0.0000000
    -0.30210387     0.95643996      0.0000000     -5.9716125     -1.8923839      0.0000000
    -0.30806958     0.95452886      0.0000000     -5.9596764     -1.9297658      0.0000000
    -0.31402323     0.95258043      0.0000000     -5.9475070     -1.9670729      0.0000000
    -0.31996459     0.95059472      0.0000000     -5.9351046     -2.0043037      0.0000000
    -0.32589344     0.94857182      0.0000000     -5.9224698     -2.0414568      0.0000000
    -0.33180953     0.94651181      0.0000000     -5.9096030     -2.0785308      0.0000000
    -0.33771264     0.94441476      0.0000000     -5.8965047     -2.1155241      0.0000000
    -0.34360254     0.94228076      0.0000000     -5.8831755     -2.1524353      0.0000000
    -0.34947899     0.94010989      0.0000000     -5.8696158     -2.1892631      0.0000000
    -0.35534177     0.93790223      0.0000000     -5.8558261     -2.2260060      0.0000000
    -0.36119064     0.93565787      0.0000000     -5.8418071     -2.2626625      0.0000000
    -0.36702539     0.93337691      0.0000000     -5.8275591     -2.2992313      0.0000000
    -0.37284576     0.93105941      0.0000000     -5.8130828     -2.3357108      0.0000000
    -0.37865155     0.92870548      0.0000000     -5.7983786     -2.3720998      0.0000000
    -0.38444252     0.92631521      0.0000000     -5.7834473     -2.4083967      0.0000000
    -0.39021845     0.92388869      0.0000000     -5.7682892     -2.4446003      0.0000000
    -0.39597910     0.92142601      0.0000000     -5.7529051     -2.4807089      0.0000000
    -0.40172426     0.91892727      0.0000000     -5.7372955     -2.5167213      0.0000000
    -0.40745369     0.91639257      0.0000000     -5.7214610     -2.5526361      0.0000000
    -0.41316718     0.91382200      0.0000000     -5.7054021     -2.5884518      0.0000000
    -0.41886449     0.91121567      0.0000000     -5.6891196     -2.6241670      0.0000000
    -0.42454542     0.90857367      0.0000000     -5.6726140     -2.6597805      0.0000000
    -0.43020972     0.90589611      0.0000000     -5.6558860     -2.6952907      0.0000000
    -0.43585719     0.90318309      0.0000000     -5.6389361     -2.7306962      0.0000000
    -0.44148759     0.90043471      0.0000000     -5.6217651     -2.7659959      0.0000000
    -0.44710072     0.89765109      0.0000000     -5.6043736     -2.8011881      0.0000000
    -0.45269634     0.89483234      0.0000000     -5.5867623     -2.8362716      0.0000000
    -0.45827424     0.89197855      0.0000000     -5.5689317     -2.8712450      0.0000000
    -0.46383420     0.88908985      0.0000000     -5.5508827     -2.9061070      0.0000000
    -0.46937601     0.88616634      0.0000000     -5.5326159     -2.9408561      0.0000000
    -0.47489944     0.88320813      0.0000000     -5.5141320     -2.9754911      0.0000000
    -0.48040427     0.88021535      0.0000000     -5.4954317     -3.0100105      0.0000000
    -0.48589030     0.87718811      0.0000000     -5.4765158     -3.0444131      0.0000000
    -0.49135730     0.87412653      0.0000000     -5.4573848     -3.0786974      0.0000000
    -0.49680507     0.87103072      0.0000000     -5.4380397     -3.1128622      0.0000000
    -0.50223338     0.86790080      0.0000000     -5.4184810     -3.1469060      0.0000000
    -0.50764203     0.86473691      0.0000000     -5.3987096     -3.1808277      0.0000000
    -0.51303080     0.86153915      0.0000000     -5.3787263     -3.2146258      0.0000000
    -0.51839948     0.85830765      0.0000000     -5.3585317     -3.2482991      0.0000000
    -0.52374787     0.85504255      0.0000000     -5.3381266     -3.2818462      0.0000000
    -0.52907574     0.85174396      0.0000000     -5.3175119     -3.3152658      0.0000000
    -0.53438289     0.84841202      0.0000000     -5.2966883     -3.3485565      0.0000000
    -0.53966911     0.84504685      0.0000000     -5.2756566     -3.3817172      0.0000000
    -0.54493420     0.84164858      0.0000000     -5.2544176     -3.4147465      0.0000000
    -0.55017795     0.83821736      0.0000000     -5.2329721     -3.4476432      0.0000000
    -0.55540015     0.83475330      0.0000000     -5.2113210     -3.4804058      0.0000000
    -0.56060059     0.83125654      0.0000000     -5.1894651     -3.5130332      0.0000000
    -0.56577908     0.82772723      0.0000000     -5.1674052     -3.5455240      0.0000000
    -0.57093540     0.82416550      0.0000000     -5.1451421     -3.5778771      0.0000000
    -0.57606936     0.82057148      0.0000000     -5.1226768     -3.6100911      0.0000000
    -0.58118076     0.81694531      0.0000000     -5.1000100     -3.6421647      0.0000000
    -0.58626938     0.81328715      0.0000000     -5.0771426     -3.6740968      0.0000000
    -0.59133504     0.80959712      0.0000000     -5.0540756     -3.7058860      0.0000000
    -0.59637753     0.80587538      0.0000000     -5.0308098     -3.7375311      0.0000000
    -0.60139666     0.80212206      0.0000000     -5.0073460     -3.7690309      0.0000000
    -0.60639222     0.79833731      0.0000000     -4.9836852     -3.8003842      0.0000000
    -0.61136403     0.79452129      0.0000000     -4.9598283     -3.8315897      0.0000000
    -0.61631188     0.79067413      0.0000000     -4.9357763     -3.8626461      0.0000000
    -0.62123558     0.78679600      0.0000000     -4.9115299     -3.8935523      0.0000000
    -0.62613494     0.78288703      0.0000000     -4.8870902     -3.9243071      0.0000000
    -0.63100976     0.77894738      0.0000000     -4.8624581     -3.9549092      0.0000000
    -0.63585986     0.77497721      0.0000000     -4.8376345     -3.9853575      0.0000000
