              x              y              z             vx             vy             vz
    0.048309309      1.0085038      0.0000000     -6.2725479     0.35613741      0.0000000
    0.042036762      1.0088599      0.0000000     -6.2744008     0.31745517      0.0000000
    0.035762361      1.0091774      0.0000000     -6.2760128     0.27876791      0.0000000
    0.029486348      1.0094561      0.0000000     -6.2773839     0.24007716      0.0000000
    0.023208964      1.0096962      0.0000000     -6.2785142     0.20138444      0.0000000
    0.016930450      1.0098976      0.0000000     -6.2794036     0.16269128      0.0000000
    0.010651046      1.0100603      0.0000000     -6.2800522     0.12399921      0.0000000
   0.0043709940      1.0101843      0.0000000     -6.2804602    0.085309741      0.0000000
  -0.0019094662      1.0102696      0.0000000     -6.2806276    0.046624409      0.0000000
  -0.0081900938      1.0103162      0.0000000     -6.2805545   0.0079447302      0.0000000
   -0.014470648      1.0103242      0.0000000     -6.2802410   -0.030727774      0.0000000
   -0.020750889      1.0102934      0.0000000     -6.2796872   -0.069391583      0.0000000
   -0.027030576      1.0102240      0.0000000     -6.2788933    -0.10804518      0.0000000
   -0.033309470      1.0101160      0.0000000     -6.2778593    -0.14668705      0.0000000
   -0.039587329      1.0099693      0.0000000     -6.2765855    -0.18531567      0.0000000
   -0.045863915      1.0097840      0.0000000     -6.2750720    -0.22392954      0.0000000
   -0.052138987      1.0095601      0.0000000     -6.2733189    -0.26252714      0.0000000
   -0.058412305      1.0092975      0.0000000     -6.2713264    -0.30110696      0.0000000
   -0.064683632      1.0089964      0.0000000     -6.2690948    -0.33966749      0.0000000
   -0.070952727      1.0086568      0.0000000     -6.2666241    -0.37820723      0.0000000
   -0.077219351      1.0082785      0.0000000     -6.2639147    -0.41672467      0.0000000
   -0.083483265      1.0078618      0.0000000     -6.2609666    -0.45521830      0.0000000
   -0.089744232      1.0074066      0.0000000     -6.2577802    -0.49368664      0.0000000
   -0.096002012      1.0069129      0.0000000     -6.2543557    -0.53212817      0.0000000
    -0.10225637      1.0063808      0.0000000     -6.2506932    -0.57054140      0.0000000
    -0.10850706      1.0058102      0.0000000     -6.2467932    -0.60892485      0.0000000
    -0.11475385      1.0052013      0.0000000     -6.2426557    -0.64727701      0.0000000
    -0.12099651      1.0045540      0.0000000     -6.2382812    -0.68559639      0.0000000
    -0.12723479      1.0038684      0.0000000     -6.2336698    -0.72388152      0.0000000
    -0.13346846      1.0031446      0.0000000     -6.2288219    -0.76213090      0.0000000
    -0.13969728      1.0023824      0.0000000     -6.2237378    -0.80034306      0.0000000
    -0.14592102      1.0015821      0.0000000     -6.2184177    -0.83851651      0.0000000
    -0.15213944      1.0007436      0.0000000     -6.2128621    -0.87664978      0.0000000
    -0.15835230     0.99986693      0.0000000     -6.2070711    -0.91474139      0.0000000
    -0.16455937     0.99895218      0.0000000     -6.2010453    -0.95278987      0.0000000
    -0.17076042     0.99799939      0.0000000     -6.1947848    -0.99079376      0.0000000
    -0.17695520     0.99700860      0.0000000     -6.1882901     -1.0287516      0.0000000
    -0.18314349     0.99597985      0.0000000     -6.1815616     -1.0666619      0.0000000
    -0.18932505     0.99491319      0.0000000     -6.1745995     -1.1045232      0.0000000
    -0.19549965     0.99380866      0.0000000     -6.1674044     -1.1423341      0.0000000
    -0.20166706     0.99266633      0.0000000     -6.1599765     -1.1800931      0.0000000
    -0.20782703     0.99148624      0.0000000     -6.1523164     -1.2177987      0.0000000
    -0.21397935     0.99026844      0.0000000     -6.1444243     -1.2554496      0.0000000
    -0.22012377     0.98901299      0.0000000     -6.1363008     -1.2930442      0.0000000
    -0.22626008     0.98771994      0.0000000     -6.1279462     -1.3305812      0.0000000
