              x              y              z             vx             vy             vz
     -1.1353634     0.61096923      0.0000000     -3.4638206     -4.5206251      0.0000000
     -1.1700016     0.56576298      0.0000000     -3.2546901     -4.6331638      0.0000000
     -1.2025485     0.51943134      0.0000000     -3.0442614     -4.7349181      0.0000000
     -1.2329911     0.47208216      0.0000000     -2.8330524     -4.8261482      0.0000000
     -1.2613216     0.42382068      0.0000000     -2.6215450     -4.9071292      0.0000000
     -1.2875371     0.37474939      0.0000000     -2.4101859     -4.9781486      0.0000000
     -1.3116389     0.32496790      0.0000000     -2.1993879     -5.0395033      0.0000000
     -1.3336328     0.27457287      0.0000000     -1.9895313     -5.0914968      0.0000000
     -1.3535281     0.22365790      0.0000000     -1.7809655     -5.1344370      0.0000000
     -1.3713378     0.17231353      0.0000000     -1.5740102     -5.1686345      0.0000000
     -1.3870779     0.12062718      0.0000000     -1.3689574     -5.1944001      0.0000000
     -1.4007674    0.068683183      0.0000000     -1.1660725     -5.2120440      0.0000000
     -1.4124282    0.016562743      0.0000000    -0.96559605     -5.2218738      0.0000000
     -1.4220841   -0.035655995      0.0000000    -0.76774543     -5.2241939      0.0000000
     -1.4297616   -0.087897934      0.0000000    -0.57271617     -5.2193039      0.0000000
     -1.4354887    -0.14009097      0.0000000    -0.38068354     -5.2074983      0.0000000
     -1.4392956    -0.19216596      0.0000000    -0.19180389     -5.1890653      0.0000000
     -1.4412136    -0.24405661      0.0000000  -0.0062160695     -5.1642868      0.0000000
     -1.4412758    -0.29569948      0.0000000     0.17595729     -5.1334373      0.0000000
     -1.4395162    -0.34703385      0.0000000     0.35460853     -5.0967843      0.0000000
     -1.4359701    -0.39800169      0.0000000     0.52964376     -5.0545874      0.0000000
     -1.4306737    -0.44854757      0.0000000     0.70098179     -5.0070984      0.0000000
     -1.4236639    -0.49861855      0.0000000     0.86855302     -4.9545611      0.0000000
     -1.4149783    -0.54816416      0.0000000      1.0322985     -4.8972115      0.0000000
     -1.4046553    -0.59713628      0.0000000      1.1921690     -4.8352775      0.0000000
     -1.3927337    -0.64548905      0.0000000      1.3481241     -4.7689791      0.0000000
     -1.3792524    -0.69317884      0.0000000      1.5001314     -4.6985284      0.0000000
     -1.3642511    -0.74016413      0.0000000      1.6481658     -4.6241299      0.0000000
     -1.3477694    -0.78640543      0.0000000      1.7922089     -4.5459804      0.0000000
     -1.3298473    -0.83186523      0.0000000      1.9322480     -4.4642695      0.0000000
     -1.3105249    -0.87650793      0.0000000      2.0682760     -4.3791793      0.0000000
     -1.2898421    -0.92029972      0.0000000      2.2002903     -4.2908852      0.0000000
     -1.2678392    -0.96320857      0.0000000      2.3282928     -4.1995557      0.0000000
     -1.2445563     -1.0052041      0.0000000      2.4522892     -4.1053526      0.0000000
     -1.2200334     -1.0462577      0.0000000      2.5722883     -4.0084316      0.0000000
     -1.1943105     -1.0863420      0.0000000      2.6883023     -3.9089420      0.0000000
     -1.1674275     -1.1254314      0.0000000      2.8003457     -3.8070276      0.0000000
     -1.1394240     -1.1635017      0.0000000      2.9084354     -3.7028263      0.0000000
     -1.1103397     -1.2005299      0.0000000      3.0125902     -3.5964706      0.0000000
     -1.0802138     -1.2364946      0.0000000      3.1128306     -3.4880879      0.0000000
     -1.0490855     -1.2713755      0.0000000      3.2091785     -3.3778007      0.0000000
     -1.0169937     -1.3051535      0.0000000      3.3016573     -3.2657267      0.0000000
    -0.98397710     -1.3378108      0.0000000      3.3902909     -3.1519792      0.0000000
    -0.95007419     -1.3693306      0.0000000      3.4751045     -3.0366670      0.0000000
    -0.91532315     -1.3996973      0.0000000      3.5561237     -2.9198951      0.0000000
    -0.87976191     -1.4288962      0.0000000      3.6333744     -2.8017645      0.0000000
    -0.84342817     -1.4569138      0.0000000      3.7068832     -2.6823726      0.0000000
    -0.80635934     -1.4837376      0.0000000      3.7766768     -2.5618132      0.0000000
    -0.76859257     -1.5093557      0.0000000      3.8427818     -2.4401770      0.0000000
    -0.73016475     -1.5337575      0.0000000      3.9052250     -2.3175515      0.0000000
    -0.69111250     -1.5569330      0.0000000      3.9640331     -2.1940214      0.0000000
    -0.65147217     -1.5788732      0.0000000      4.0192326     -2.0696685      0.0000000
    -0.61127984     -1.5995699      0.0000000      4.0708497     -1.9445720      0.0000000
    -0.57057135     -1.6190156      0.0000000      4.1189104     -1.8188089      0.0000000
    -0.52938224     -1.6372037      0.0000000      4.1634403     -1.6924537      0.0000000
    -0.48774784     -1.6541282      0.0000000      4.2044646     -1.5655791      0.0000000
    -0.44570319     -1.6697840      0.0000000      4.2420082     -1.4382554      0.0000000
    -0.40328311     -1.6841666      0.0000000      4.2760952     -1.3105515      0.0000000
    -0.36052216     -1.6972721      0.0000000      4.3067497     -1.1825343      0.0000000
    -0.31745466     -1.7090974      0.0000000      4.3339948     -1.0542693      0.0000000
    -0.27411472     -1.7196401      0.0000000      4.3578534    -0.92582058      0.0000000
    -0.23053618     -1.7288983      0.0000000      4.3783477    -0.79725082      0.0000000
    -0.18675271     -1.7368708      0.0000000      4.3954995    -0.66862157      0.0000000
    -0.14279771     -1.7435571      0.0000000      4.4093299    -0.53999327      0.0000000
   -0.098704412     -1.7489570      0.0000000      4.4198596    -0.41142543      0.0000000
   -0.054505815     -1.7530712      0.0000000      4.4271088    -0.28297667      0.0000000
   -0.010234727     -1.7559010      0.0000000      4.4310970    -0.15470488      0.0000000
    0.034076243     -1.7574481      0.0000000      4.4318433   -0.026667273      0.0000000
    0.078394676     -1.7577147      0.0000000      4.4293663     0.10107948      0.0000000
     0.12268834     -1.7567039      0.0000000      4.4236843     0.22847918      0.0000000
     0.16692518     -1.7544191      0.0000000      4.4148148     0.35547599      0.0000000
     0.21107333     -1.7508644      0.0000000      4.4027752     0.48201436      0.0000000
     0.25510108     -1.7460442      0.0000000      4.3875825     0.60803896      0.0000000
     0.29897691     -1.7399639      0.0000000      4.3692531     0.73349454      0.0000000
     0.34266944     -1.7326289      0.0000000      4.3478034     0.85832591      0.0000000
     0.38614747     -1.7240457      0.0000000      4.3232494     0.98247782      0.0000000
     0.42937997     -1.7142209      0.0000000      4.2956067      1.1058949      0.0000000
     0.47233603     -1.7031619      0.0000000      4.2648910      1.2285216      0.0000000
     0.51498494     -1.6908767      0.0000000      4.2311178      1.3503022      0.0000000
     0.55729612     -1.6773737      0.0000000      4.1943023      1.4711804      0.0000000
     0.59923914     -1.6626619      0.0000000      4.1544599      1.5910998      0.0000000
     0.64078374     -1.6467509      0.0000000      4.1116059      1.7100033      0.0000000
     0.68189980     -1.6296508      0.0000000      4.0657558      1.8278335      0.0000000
     0.72255736     -1.6113725      0.0000000      4.0169252      1.9445322      0.0000000
     0.76272661     -1.5919272      0.0000000      3.9651299      2.0600407      0.0000000
     0.80237791     -1.5713268      0.0000000      3.9103860      2.1742996      0.0000000
     0.84148177     -1.5495838      0.0000000      3.8527100      2.2872488      0.0000000
     0.88000887     -1.5267113      0.0000000      3.7921187      2.3988273      0.0000000
     0.91793006     -1.5027230      0.0000000      3.7286296      2.5089734      0.0000000
     0.95521635     -1.4776333      0.0000000      3.6622607      2.6176244      0.0000000
     0.99183896     -1.4514571      0.0000000      3.5930307      2.7247169      0.0000000
      1.0277693     -1.4242099      0.0000000      3.5209592      2.8301863      0.0000000
      1.0629789     -1.3959080      0.0000000      3.4460665      2.9339673      0.0000000
      1.0974395     -1.3665683      0.0000000      3.3683740      3.0359935      0.0000000
      1.1311233     -1.3362084      0.0000000      3.2879041      3.1361973      0.0000000
      1.1640023     -1.3048464      0.0000000      3.2046805      3.2345103      0.0000000
      1.1960491     -1.2725013      0.0000000      3.1187280      3.3308630      0.0000000
      1.2272364     -1.2391927      0.0000000      3.0300730      3.4251849      0.0000000
      1.2575371     -1.2049409      0.0000000      2.9387434      3.5174043      0.0000000
      1.2869246     -1.1697668      0.0000000      2.8447686      3.6074486      0.0000000
      1.3153722     -1.1336923      0.0000000      2.7481799      3.6952441      0.0000000
      1.3428540     -1.0967399      0.0000000      2.6490106      3.7807161      0.0000000
      1.3693441     -1.0589327      0.0000000      2.5472957      3.8637890      0.0000000
      1.3948171     -1.0202948      0.0000000      2.4430727      3.9443861      0.0000000
      1.4192478    -0.98085097      0.0000000      2.3363812      4.0224298      0.0000000
      1.4426116    -0.94062668      0.0000000      2.2272634      4.0978418      0.0000000
      1.4648843    -0.89964826      0.0000000      2.1157639      4.1705429      0.0000000
      1.4860419    -0.85794283      0.0000000      2.0019302      4.2404531      0.0000000
      1.5060612    -0.81553830      0.0000000      1.8858124      4.3074918      0.0000000
      1.5249193    -0.77246338      0.0000000      1.7674640      4.3715780      0.0000000
      1.5425940    -0.72874760      0.0000000      1.6469413      4.4326300      0.0000000
      1.5590634    -0.68442130      0.0000000      1.5243042      4.4905659      0.0000000
      1.5743064    -0.63951564      0.0000000      1.3996157      4.5453035      0.0000000
      1.5883026    -0.59406261      0.0000000      1.2729428      4.5967606      0.0000000
      1.6010320    -0.54809500      0.0000000      1.1443559      4.6448552      0.0000000
      1.6124756    -0.50164645      0.0000000      1.0139294      4.6895052      0.0000000
      1.6226149    -0.45475140      0.0000000     0.88174168      4.7306292      0.0000000
      1.6314323    -0.40744510      0.0000000     0.74787528      4.7681464      0.0000000
      1.6389110    -0.35976364      0.0000000     0.61241693      4.8019767      0.0000000
      1.6450352    -0.31174387      0.0000000     0.47545772      4.8320411      0.0000000
      1.6497898    -0.26342346      0.0000000     0.33709320      4.8582620      0.0000000
      1.6531607    -0.21484084      0.0000000     0.19742346      4.8805632      0.0000000
      1.6551350    -0.16603521      0.0000000    0.056553221      4.8988704      0.0000000
      1.6557005    -0.11704650      0.0000000   -0.085408132      4.9131113      0.0000000
      1.6548464   -0.067915392      0.0000000    -0.22834646      4.9232160      0.0000000
      1.6525629   -0.018683232      0.0000000    -0.37214287      4.9291175      0.0000000
      1.6488415    0.030607943      0.0000000    -0.51667369      4.9307515      0.0000000
      1.6436748    0.079915458      0.0000000    -0.66181046      4.9280573      0.0000000
      1.6370567     0.12919603      0.0000000    -0.80742000      4.9209777      0.0000000
      1.6289825     0.17840581      0.0000000    -0.95336443      4.9094598      0.0000000
      1.6194488     0.22750041      0.0000000     -1.0995012      4.8934550      0.0000000
      1.6084538     0.27643496      0.0000000     -1.2456834      4.8729193      0.0000000
      1.5959970     0.32516415      0.0000000     -1.3917597      4.8478140      0.0000000
      1.5820794     0.37364229      0.0000000     -1.5375743      4.8181062      0.0000000
      1.5667036     0.42182335      0.0000000     -1.6829678      4.7837684      0.0000000
      1.5498740     0.46966103      0.0000000     -1.8277766      4.7447796      0.0000000
      1.5315962     0.51710883      0.0000000     -1.9718340      4.7011257      0.0000000
      1.5118779     0.56412009      0.0000000     -2.1149697      4.6527991      0.0000000
      1.4907282     0.61064808      0.0000000     -2.2570106      4.5998001      0.0000000
      1.4681581     0.65664608      0.0000000     -2.3977811      4.5421362      0.0000000
      1.4441802     0.70206744      0.0000000     -2.5371033      4.4798231      0.0000000
      1.4188092     0.74686567      0.0000000     -2.6747978      4.4128849      0.0000000
      1.3920612     0.79099452      0.0000000     -2.8106836      4.3413542      0.0000000
      1.3639544     0.83440806      0.0000000     -2.9445793      4.2652723      0.0000000
      1.3345086     0.87706079      0.0000000     -3.0763028      4.1846895      0.0000000
      1.3037456     0.91890768      0.0000000     -3.2056725      4.0996656      0.0000000
      1.2716889     0.95990434      0.0000000     -3.3325078      4.0102694      0.0000000
      1.2383638      1.0000070      0.0000000     -3.4566293      3.9165792      0.0000000
      1.2037975      1.0391728      0.0000000     -3.5778597      3.8186829      0.0000000
      1.1680189      1.0773597      0.0000000     -3.6960244      3.7166778      0.0000000
      1.1310586      1.1145264      0.0000000     -3.8109521      3.6106705      0.0000000
      1.0929491      1.1506331      0.0000000     -3.9224755      3.5007772      0.0000000
      1.0537244      1.1856409      0.0000000     -4.0304318      3.3871231      0.0000000
      1.0134200      1.2195121      0.0000000     -4.1346636      3.2698425      0.0000000
     0.97207341      1.2522106      0.0000000     -4.2350192      3.1490782      0.0000000
     0.92972322      1.2837013      0.0000000     -4.3313535      3.0249818      0.0000000
     0.88640968      1.3139512      0.0000000     -4.4235285      2.8977127      0.0000000
     0.84217440      1.3429283      0.0000000     -4.5114136      2.7674379      0.0000000
     0.79706026      1.3706027      0.0000000     -4.5948869      2.6343318      0.0000000
     0.75111139      1.3969460      0.0000000     -4.6738347      2.4985753      0.0000000
     0.70437305      1.4219317      0.0000000     -4.7481528      2.3603556      0.0000000
     0.65689152      1.4455353      0.0000000     -4.8177466      2.2198651      0.0000000
     0.60871405      1.4677339      0.0000000     -4.8825315      2.0773015      0.0000000
     0.55988874      1.4885070      0.0000000     -4.9424332      1.9328663      0.0000000
     0.51046441      1.5078356      0.0000000     -4.9973879      1.7867650      0.0000000
     0.46049053      1.5257033      0.0000000     -5.0473429      1.6392054      0.0000000
     0.41001710      1.5420953      0.0000000     -5.0922563      1.4903979      0.0000000
     0.35909453      1.5569993      0.0000000     -5.1320973      1.3405539      0.0000000
     0.30777356      1.5704048      0.0000000     -5.1668463      1.1898856      0.0000000
     0.25610510      1.5823037      0.0000000     -5.1964948      1.0386049      0.0000000
     0.20414015      1.5926898      0.0000000     -5.2210454     0.88692301      0.0000000
     0.15192970      1.6015590      0.0000000     -5.2405115     0.73504944      0.0000000
    0.099524582      1.6089095      0.0000000     -5.2549173     0.58319143      0.0000000
    0.046975409      1.6147414      0.0000000     -5.2642974     0.43155326      0.0000000
  -0.0056675652      1.6190569      0.0000000     -5.2686966     0.28033554      0.0000000
   -0.058354531      1.6218603      0.0000000     -5.2681694     0.12973465      0.0000000
    -0.11103622      1.6231576      0.0000000     -5.2627799   -0.020057848      0.0000000
    -0.16366402      1.6229570      0.0000000     -5.2526010    -0.16885581      0.0000000
    -0.21619003      1.6212685      0.0000000     -5.2377142    -0.31647894      0.0000000
    -0.26856718      1.6181037      0.0000000     -5.2182091    -0.46275330      0.0000000
    -0.32074927      1.6134762      0.0000000     -5.1941826    -0.60751168      0.0000000
    -0.37269109      1.6074011      0.0000000     -5.1657387    -0.75059400      0.0000000
    -0.42434848      1.5998951      0.0000000     -5.1329877    -0.89184757      0.0000000
    -0.47567835      1.5909766      0.0000000     -5.0960458     -1.0311274      0.0000000
    -0.52663881      1.5806654      0.0000000     -5.0550343     -1.1682963      0.0000000
    -0.57718916      1.5689824      0.0000000     -5.0100793     -1.3032253      0.0000000
    -0.62728995      1.5559501      0.0000000     -4.9613108     -1.4357935      0.0000000
    -0.67690306      1.5415922      0.0000000     -4.9088624     -1.5658882      0.0000000
    -0.72599168      1.5259333      0.0000000     -4.8528706     -1.6934051      0.0000000
    -0.77452039      1.5089993      0.0000000     -4.7934742     -1.8182480      0.0000000
    -0.82245513      1.4908168      0.0000000     -4.7308140     -1.9403289      0.0000000
    -0.86976327      1.4714135      0.0000000     -4.6650320     -2.0595681      0.0000000
    -0.91641359      1.4508178      0.0000000     -4.5962711     -2.1758938      0.0000000
    -0.96237630      1.4290589      0.0000000     -4.5246744     -2.2892418      0.0000000
     -1.0076230      1.4061665      0.0000000     -4.4503852     -2.3995559      0.0000000
     -1.0521269      1.3821709      0.0000000     -4.3735460     -2.5067873      0.0000000
     -1.0958624      1.3571030      0.0000000     -4.2942985     -2.6108941      0.0000000
     -1.1388053      1.3309941      0.0000000     -4.2127831     -2.7118417      0.0000000
     -1.1809332      1.3038757      0.0000000     -4.1291388     -2.8096021      0.0000000
     -1.2222246      1.2757797      0.0000000     -4.0435024     -2.9041538      0.0000000
     -1.2626596      1.2467381      0.0000000     -3.9560087     -2.9954813      0.0000000
     -1.3022197      1.2167833      0.0000000     -3.8667899     -3.0835751      0.0000000
     -1.3408876      1.1859476      0.0000000     -3.7759757     -3.1684311      0.0000000
     -1.3786473      1.1542632      0.0000000     -3.6836927     -3.2500508      0.0000000
     -1.4154843      1.1217627      0.0000000     -3.5900647     -3.3284403      0.0000000
     -1.4513849      1.0884783      0.0000000     -3.4952120     -3.4036104      0.0000000
     -1.4863370      1.0544422      0.0000000     -3.3992520     -3.4755764      0.0000000
     -1.5203295      1.0196865      0.0000000     -3.3022982     -3.5443577      0.0000000
     -1.5533525     0.98424289      0.0000000     -3.2044610     -3.6099772      0.0000000
     -1.5853971     0.94814312      0.0000000     -3.1058469     -3.6724616      0.0000000
     -1.6164556     0.91141850      0.0000000     -3.0065589     -3.7318405      0.0000000
     -1.6465212     0.87410010      0.0000000     -2.9066965     -3.7881467      0.0000000
     -1.6755882     0.83621863      0.0000000     -2.8063553     -3.8414156      0.0000000
     -1.7036517     0.79780447      0.0000000     -2.7056273     -3.8916848      0.0000000
     -1.7307080     0.75888763      0.0000000     -2.6046011     -3.9389945      0.0000000
     -1.7567540     0.71949768      0.0000000     -2.5033613     -3.9833865      0.0000000
     -1.7817876     0.67966382      0.0000000     -2.4019892     -4.0249046      0.0000000
     -1.8058075     0.63941477      0.0000000     -2.3005624     -4.0635939      0.0000000
     -1.8288131     0.59877883      0.0000000     -2.1991551     -4.0995009      0.0000000
     -1.8508047     0.55778382      0.0000000     -2.0978382     -4.1326735      0.0000000
     -1.8717831     0.51645709      0.0000000     -1.9966790     -4.1631602      0.0000000
     -1.8917498     0.47482548      0.0000000     -1.8957418     -4.1910106      0.0000000
     -1.9107073     0.43291538      0.0000000     -1.7950875     -4.2162746      0.0000000
     -1.9286581     0.39075263      0.0000000     -1.6947740     -4.2390030      0.0000000
     -1.9456059     0.34836260      0.0000000     -1.5948561     -4.2592466      0.0000000
     -1.9615544     0.30577014      0.0000000     -1.4953859     -4.2770569      0.0000000
     -1.9765083     0.26299957      0.0000000     -1.3964124     -4.2924850      0.0000000
     -1.9904724     0.22007472      0.0000000     -1.2979821     -4.3055824      0.0000000
     -2.0034522     0.17701889      0.0000000     -1.2001385     -4.3164004      0.0000000
     -2.0154536     0.13385489      0.0000000     -1.1029230     -4.3249901      0.0000000
     -2.0264829    0.090604989      0.0000000     -1.0063741     -4.3314023      0.0000000
     -2.0365466    0.047290966      0.0000000    -0.91052836     -4.3356876      0.0000000
     -2.0456519   0.0039340896      0.0000000    -0.81541975     -4.3378961      0.0000000
     -2.0538061   -0.039444872      0.0000000    -0.72108018     -4.3380776      0.0000000
     -2.0610169   -0.082825648      0.0000000    -0.62753948     -4.3362811      0.0000000
     -2.0672923    -0.12618846      0.0000000    -0.53482546     -4.3325552      0.0000000
     -2.0726405    -0.16951401      0.0000000    -0.44296402     -4.3269479      0.0000000
     -2.0770702    -0.21278349      0.0000000    -0.35197924     -4.3195066      0.0000000
     -2.0805900    -0.25597855      0.0000000    -0.26189345     -4.3102778      0.0000000
     -2.0832089    -0.29908133      0.0000000    -0.17272733     -4.2993076      0.0000000
     -2.0849362    -0.34207441      0.0000000   -0.084499964     -4.2866410      0.0000000
     -2.0857812    -0.38494082      0.0000000   0.0027710563     -4.2723225      0.0000000
     -2.0857535    -0.42766404      0.0000000    0.089069578     -4.2563957      0.0000000
     -2.0848628    -0.47022800      0.0000000     0.17438080     -4.2389034      0.0000000
     -2.0831190    -0.51261703      0.0000000     0.25869123     -4.2198877      0.0000000
     -2.0805320    -0.55481591      0.0000000     0.34198857     -4.1993898      0.0000000
     -2.0771122    -0.59680981      0.0000000     0.42426169     -4.1774500      0.0000000
     -2.0728695    -0.63858431      0.0000000     0.50550057     -4.1541079      0.0000000
     -2.0678145    -0.68012539      0.0000000     0.58569619     -4.1294022      0.0000000
     -2.0619576    -0.72141941      0.0000000     0.66484055     -4.1033708      0.0000000
     -2.0553092    -0.76245312      0.0000000     0.74292654     -4.0760508      0.0000000
     -2.0478799    -0.80321363      0.0000000     0.81994792     -4.0474783      0.0000000
     -2.0396804    -0.84368841      0.0000000     0.89589929     -4.0176889      0.0000000
     -2.0307214    -0.88386530      0.0000000     0.97077600     -3.9867171      0.0000000
     -2.0210137    -0.92373247      0.0000000      1.0445741     -3.9545967      0.0000000
     -2.0105679    -0.96327844      0.0000000      1.1172904     -3.9213607      0.0000000
     -1.9993950     -1.0024920      0.0000000      1.1889222     -3.8870413      0.0000000
     -1.9875058     -1.0413625      0.0000000      1.2594676     -3.8516701      0.0000000
     -1.9749111     -1.0798792      0.0000000      1.3289250     -3.8152775      0.0000000
     -1.9616219     -1.1180319      0.0000000      1.3972936     -3.7778937      0.0000000
     -1.9476489     -1.1558109      0.0000000      1.4645728     -3.7395477      0.0000000
     -1.9330032     -1.1932063      0.0000000      1.5307627     -3.7002680      0.0000000
     -1.9176956     -1.2302090      0.0000000      1.5958636     -3.6600825      0.0000000
     -1.9017370     -1.2668099      0.0000000      1.6598763     -3.6190181      0.0000000
     -1.8851382     -1.3030000      0.0000000      1.7228021     -3.5771011      0.0000000
     -1.8679102     -1.3387710      0.0000000      1.7846423     -3.5343574      0.0000000
     -1.8500637     -1.3741146      0.0000000      1.8453988     -3.4908119      0.0000000
     -1.8316098     -1.4090227      0.0000000      1.9050736     -3.4464891      0.0000000
     -1.8125590     -1.4434876      0.0000000      1.9636690     -3.4014128      0.0000000
     -1.7929223     -1.4775018      0.0000000      2.0211877     -3.3556060      0.0000000
     -1.7727105     -1.5110578      0.0000000      2.0776323     -3.3090915      0.0000000
     -1.7519341     -1.5441487      0.0000000      2.1330058     -3.2618911      0.0000000
     -1.7306041     -1.5767676      0.0000000      2.1873113     -3.2140264      0.0000000
     -1.7087310     -1.6089079      0.0000000      2.2405523     -3.1655181      0.0000000
     -1.6863254     -1.6405631      0.0000000      2.2927320     -3.1163867      0.0000000
     -1.6633981     -1.6717270      0.0000000      2.3438540     -3.0666520      0.0000000
     -1.6399596     -1.7023935      0.0000000      2.3939220     -3.0163333      0.0000000
     -1.6160204     -1.7325568      0.0000000      2.4429398     -2.9654494      0.0000000
     -1.5915910     -1.7622113      0.0000000      2.4909112     -2.9140186      0.0000000
     -1.5666818     -1.7913515      0.0000000      2.5378400     -2.8620590      0.0000000
     -1.5413034     -1.8199721      0.0000000      2.5837303     -2.8095878      0.0000000
     -1.5154661     -1.8480680      0.0000000      2.6285861     -2.7566220      0.0000000
     -1.4891803     -1.8756342      0.0000000      2.6724114     -2.7031784      0.0000000
     -1.4624562     -1.9026660      0.0000000      2.7152102     -2.6492729      0.0000000
     -1.4353041     -1.9291587      0.0000000      2.7569866     -2.5949215      0.0000000
     -1.4077342     -1.9551079      0.0000000      2.7977448     -2.5401394      0.0000000
     -1.3797568     -1.9805093      0.0000000      2.8374887     -2.4849417      0.0000000
     -1.3513819     -2.0053587      0.0000000      2.8762226     -2.4293430      0.0000000
     -1.3226196     -2.0296521      0.0000000      2.9139503     -2.3733576      0.0000000
     -1.2934801     -2.0533857      0.0000000      2.9506759     -2.3169995      0.0000000
     -1.2639734     -2.0765557      0.0000000      2.9864035     -2.2602824      0.0000000
     -1.2341093     -2.0991585      0.0000000      3.0211370     -2.2032195      0.0000000
     -1.2038980     -2.1211907      0.0000000      3.0548803     -2.1458239      0.0000000
     -1.1733492     -2.1426490      0.0000000      3.0876372     -2.0881083      0.0000000
     -1.1424728     -2.1635301      0.0000000      3.1194116     -2.0300851      0.0000000
     -1.1112787     -2.1838309      0.0000000      3.1502072     -1.9717667      0.0000000
     -1.0797766     -2.2035486      0.0000000      3.1800277     -1.9131648      0.0000000
     -1.0479763     -2.2226802      0.0000000      3.2088768     -1.8542912      0.0000000
     -1.0158876     -2.2412231      0.0000000      3.2367580     -1.7951573      0.0000000
    -0.98351998     -2.2591747      0.0000000      3.2636747     -1.7357744      0.0000000
    -0.95088324     -2.2765324      0.0000000      3.2896304     -1.6761533      0.0000000
    -0.91798693     -2.2932940      0.0000000      3.3146285     -1.6163049      0.0000000
    -0.88484065     -2.3094570      0.0000000      3.3386720     -1.5562398      0.0000000
    -0.85145393     -2.3250194      0.0000000      3.3617643     -1.4959684      0.0000000
    -0.81783629     -2.3399791      0.0000000      3.3839083     -1.4355009      0.0000000
    -0.78399720     -2.3543341      0.0000000      3.4051071     -1.3748472      0.0000000
    -0.74994613     -2.3680826      0.0000000      3.4253636     -1.3140174      0.0000000
    -0.71569250     -2.3812228      0.0000000      3.4446805     -1.2530210      0.0000000
    -0.68124569     -2.3937530      0.0000000      3.4630605     -1.1918676      0.0000000
