              x     u_solution   u_analytical  log10(relErr)
     0.24352435     0.66891023     0.66891029     -7.0790944
     0.24362436     0.66889777     0.66889782     -7.0790944
     0.24372437     0.66888521     0.66888527     -7.0790944
     0.24382438     0.66887258     0.66887263     -7.0790944
     0.24392439     0.66885985     0.66885991     -7.0790944
     0.24402440     0.66884704     0.66884709     -7.0790944
     0.24412441     0.66883414     0.66883419     -7.0790944
     0.24422442     0.66882115     0.66882120     -7.0790944
     0.24432443     0.66880807     0.66880813     -7.0790944
     0.24442444     0.66879491     0.66879497     -7.0790944
     0.24452445     0.66878166     0.66878172     -7.0790944
     0.24462446     0.66876833     0.66876838     -7.0790944
     0.24472447     0.66875491     0.66875496     -7.0790944
     0.24482448     0.66874140     0.66874145     -7.0790944
     0.24492449     0.66872780     0.66872786     -7.0790944
     0.24502450     0.66871412     0.66871418     -7.0790944
     0.24512451     0.66870035     0.66870041     -7.0790944
     0.24522452     0.66868650     0.66868656     -7.0790944
     0.24532453     0.66867256     0.66867262     -7.0790944
     0.24542454     0.66865853     0.66865859     -7.0790944
     0.24552455     0.66864442     0.66864448     -7.0790944
     0.24562456     0.66863022     0.66863028     -7.0790944
     0.24572457     0.66861594     0.66861600     -7.0790944
     0.24582458     0.66860157     0.66860163     -7.0790944
     0.24592459     0.66858712     0.66858717     -7.0790944
     0.24602460     0.66857258     0.66857263     -7.0790944
     0.24612461     0.66855795     0.66855801     -7.0790944
     0.24622462     0.66854324     0.66854330     -7.0790944
     0.24632463     0.66852844     0.66852850     -7.0790944
     0.24642464     0.66851356     0.66851362     -7.0790944
     0.24652465     0.66849860     0.66849865     -7.0790944
     0.24662466     0.66848354     0.66848360     -7.0790944
     0.24672467     0.66846841     0.66846846     -7.0790944
     0.24682468     0.66845319     0.66845324     -7.0790944
     0.24692469     0.66843788     0.66843794     -7.0790944
     0.24702470     0.66842249     0.66842255     -7.0790944
     0.24712471     0.66840701     0.66840707     -7.0790944
     0.24722472     0.66839145     0.66839151     -7.0790944
     0.24732473     0.66837581     0.66837587     -7.0790944
     0.24742474     0.66836008     0.66836014     -7.0790944
     0.24752475     0.66834427     0.66834432     -7.0790944
     0.24762476     0.66832837     0.66832843     -7.0790944
     0.24772477     0.66831239     0.66831245     -7.0790944
     0.24782478     0.66829633     0.66829638     -7.0790944
     0.24792479     0.66828018     0.66828023     -7.0790944
     0.24802480     0.66826394     0.66826400     -7.0790944
     0.24812481     0.66824763     0.66824768     -7.0790944
     0.24822482     0.66823123     0.66823128     -7.0790944
     0.24832483     0.66821474     0.66821480     -7.0790944
     0.24842484     0.66819818     0.66819823     -7.0790944
     0.24852485     0.66818153     0.66818158     -7.0790944
     0.24862486     0.66816479     0.66816485     -7.0790944
     0.24872487     0.66814798     0.66814803     -7.0790944
     0.24882488     0.66813107     0.66813113     -7.0790944
     0.24892489     0.66811409     0.66811415     -7.0790944
     0.24902490     0.66809703     0.66809708     -7.0790944
     0.24912491     0.66807988     0.66807993     -7.0790944
     0.24922492     0.66806264     0.66806270     -7.0790944
     0.24932493     0.66804533     0.66804538     -7.0790944
     0.24942494     0.66802793     0.66802799     -7.0790944
     0.24952495     0.66801045     0.66801051     -7.0790944
     0.24962496     0.66799289     0.66799294     -7.0790944
     0.24972497     0.66797524     0.66797530     -7.0790944
     0.24982498     0.66795752     0.66795757     -7.0790944
     0.24992499     0.66793971     0.66793976     -7.0790944
     0.25002500     0.66792182     0.66792187     -7.0790944
     0.25012501     0.66790384     0.66790390     -7.0790944
     0.25022502     0.66788579     0.66788584     -7.0790944
     0.25032503     0.66786765     0.66786770     -7.0790944
     0.25042504     0.66784943     0.66784948     -7.0790944
     0.25052505     0.66783113     0.66783118     -7.0790944
     0.25062506     0.66781274     0.66781280     -7.0790944
     0.25072507     0.66779428     0.66779434     -7.0790944
     0.25082508     0.66777573     0.66777579     -7.0790944
     0.25092509     0.66775711     0.66775716     -7.0790944
     0.25102510     0.66773840     0.66773845     -7.0790944
     0.25112511     0.66771961     0.66771966     -7.0790944
     0.25122512     0.66770074     0.66770079     -7.0790944
     0.25132513     0.66768178     0.66768184     -7.0790944
     0.25142514     0.66766275     0.66766281     -7.0790944
     0.25152515     0.66764364     0.66764369     -7.0790944
     0.25162516     0.66762444     0.66762450     -7.0790944
     0.25172517     0.66760516     0.66760522     -7.0790944
     0.25182518     0.66758581     0.66758586     -7.0790944
     0.25192519     0.66756637     0.66756643     -7.0790944
     0.25202520     0.66754685     0.66754691     -7.0790944
     0.25212521     0.66752725     0.66752731     -7.0790944
     0.25222522     0.66750758     0.66750763     -7.0790944
     0.25232523     0.66748782     0.66748787     -7.0790944
     0.25242524     0.66746798     0.66746803     -7.0790944
     0.25252525     0.66744806     0.66744811     -7.0790944
     0.25262526     0.66742806     0.66742811     -7.0790944
     0.25272527     0.66740798     0.66740803     -7.0790944
     0.25282528     0.66738782     0.66738788     -7.0790944
     0.25292529     0.66736758     0.66736764     -7.0790944
     0.25302530     0.66734726     0.66734732     -7.0790944
     0.25312531     0.66732686     0.66732692     -7.0790944
     0.25322532     0.66730639     0.66730644     -7.0790944
     0.25332533     0.66728583     0.66728588     -7.0790944
     0.25342534     0.66726519     0.66726525     -7.0790944
     0.25352535     0.66724447     0.66724453     -7.0790944
     0.25362536     0.66722368     0.66722374     -7.0790944
     0.25372537     0.66720280     0.66720286     -7.0790944
     0.25382538     0.66718185     0.66718191     -7.0790944
     0.25392539     0.66716082     0.66716087     -7.0790944
     0.25402540     0.66713971     0.66713976     -7.0790944
     0.25412541     0.66711852     0.66711857     -7.0790944
     0.25422542     0.66709725     0.66709730     -7.0790944
     0.25432543     0.66707590     0.66707595     -7.0790944
     0.25442544     0.66705447     0.66705453     -7.0790944
     0.25452545     0.66703297     0.66703302     -7.0790944
     0.25462546     0.66701138     0.66701144     -7.0790944
     0.25472547     0.66698972     0.66698978     -7.0790944
     0.25482548     0.66696798     0.66696804     -7.0790944
     0.25492549     0.66694616     0.66694622     -7.0790944
     0.25502550     0.66692426     0.66692432     -7.0790944
     0.25512551     0.66690229     0.66690234     -7.0790944
     0.25522552     0.66688024     0.66688029     -7.0790944
     0.25532553     0.66685811     0.66685816     -7.0790944
     0.25542554     0.66683590     0.66683595     -7.0790944
     0.25552555     0.66681361     0.66681367     -7.0790944
     0.25562556     0.66679125     0.66679130     -7.0790944
     0.25572557     0.66676880     0.66676886     -7.0790944
     0.25582558     0.66674629     0.66674634     -7.0790944
     0.25592559     0.66672369     0.66672374     -7.0790944
     0.25602560     0.66670101     0.66670107     -7.0790944
     0.25612561     0.66667826     0.66667832     -7.0790944
     0.25622562     0.66665543     0.66665549     -7.0790944
     0.25632563     0.66663253     0.66663258     -7.0790944
     0.25642564     0.66660955     0.66660960     -7.0790944
     0.25652565     0.66658649     0.66658654     -7.0790944
     0.25662566     0.66656335     0.66656340     -7.0790944
     0.25672567     0.66654014     0.66654019     -7.0790944
     0.25682568     0.66651685     0.66651690     -7.0790944
     0.25692569     0.66649348     0.66649353     -7.0790944
     0.25702570     0.66647003     0.66647009     -7.0790944
     0.25712571     0.66644651     0.66644657     -7.0790944
     0.25722572     0.66642292     0.66642297     -7.0790944
     0.25732573     0.66639924     0.66639930     -7.0790944
     0.25742574     0.66637550     0.66637555     -7.0790944
     0.25752575     0.66635167     0.66635173     -7.0790944
     0.25762576     0.66632777     0.66632782     -7.0790944
     0.25772577     0.66630379     0.66630385     -7.0790944
     0.25782578     0.66627974     0.66627979     -7.0790944
     0.25792579     0.66625561     0.66625566     -7.0790944
     0.25802580     0.66623140     0.66623146     -7.0790944
     0.25812581     0.66620712     0.66620718     -7.0790944
     0.25822582     0.66618276     0.66618282     -7.0790944
     0.25832583     0.66615833     0.66615839     -7.0790944
     0.25842584     0.66613382     0.66613388     -7.0790944
     0.25852585     0.66610924     0.66610929     -7.0790944
     0.25862586     0.66608458     0.66608464     -7.0790944
     0.25872587     0.66605985     0.66605990     -7.0790944
     0.25882588     0.66603504     0.66603509     -7.0790944
     0.25892589     0.66601015     0.66601021     -7.0790944
     0.25902590     0.66598519     0.66598525     -7.0790944
     0.25912591     0.66596016     0.66596021     -7.0790944
     0.25922592     0.66593505     0.66593510     -7.0790944
     0.25932593     0.66590986     0.66590992     -7.0790944
     0.25942594     0.66588460     0.66588466     -7.0790944
     0.25952595     0.66585927     0.66585932     -7.0790944
     0.25962596     0.66583386     0.66583392     -7.0790944
     0.25972597     0.66580838     0.66580843     -7.0790944
     0.25982598     0.66578282     0.66578287     -7.0790944
     0.25992599     0.66575719     0.66575724     -7.0790944
     0.26002600     0.66573148     0.66573153     -7.0790944
     0.26012601     0.66570570     0.66570575     -7.0790944
     0.26022602     0.66567984     0.66567990     -7.0790944
     0.26032603     0.66565391     0.66565397     -7.0790944
     0.26042604     0.66562791     0.66562797     -7.0790944
     0.26052605     0.66560183     0.66560189     -7.0790944
     0.26062606     0.66557568     0.66557574     -7.0790944
     0.26072607     0.66554946     0.66554951     -7.0790944
     0.26082608     0.66552316     0.66552321     -7.0790944
     0.26092609     0.66549679     0.66549684     -7.0790944
     0.26102610     0.66547034     0.66547040     -7.0790944
     0.26112611     0.66544382     0.66544388     -7.0790944
     0.26122612     0.66541723     0.66541728     -7.0790944
     0.26132613     0.66539056     0.66539062     -7.0790944
     0.26142614     0.66536382     0.66536388     -7.0790944
     0.26152615     0.66533701     0.66533706     -7.0790944
     0.26162616     0.66531012     0.66531018     -7.0790944
     0.26172617     0.66528316     0.66528322     -7.0790944
     0.26182618     0.66525613     0.66525619     -7.0790944
     0.26192619     0.66522903     0.66522908     -7.0790944
     0.26202620     0.66520185     0.66520190     -7.0790944
     0.26212621     0.66517460     0.66517465     -7.0790944
     0.26222622     0.66514727     0.66514733     -7.0790944
     0.26232623     0.66511988     0.66511993     -7.0790944
     0.26242624     0.66509241     0.66509247     -7.0790944
     0.26252625     0.66506487     0.66506492     -7.0790944
     0.26262626     0.66503725     0.66503731     -7.0790944
     0.26272627     0.66500957     0.66500962     -7.0790944
     0.26282628     0.66498181     0.66498187     -7.0790944
     0.26292629     0.66495398     0.66495404     -7.0790944
     0.26302630     0.66492608     0.66492613     -7.0790944
     0.26312631     0.66489810     0.66489816     -7.0790944
     0.26322632     0.66487006     0.66487011     -7.0790944
     0.26332633     0.66484194     0.66484199     -7.0790944
     0.26342634     0.66481375     0.66481380     -7.0790944
     0.26352635     0.66478548     0.66478554     -7.0790944
     0.26362636     0.66475715     0.66475721     -7.0790944
     0.26372637     0.66472874     0.66472880     -7.0790944
     0.26382638     0.66470027     0.66470032     -7.0790944
     0.26392639     0.66467172     0.66467177     -7.0790944
     0.26402640     0.66464310     0.66464315     -7.0790944
     0.26412641     0.66461441     0.66461446     -7.0790944
     0.26422642     0.66458564     0.66458570     -7.0790944
     0.26432643     0.66455681     0.66455686     -7.0790944
     0.26442644     0.66452790     0.66452796     -7.0790944
     0.26452645     0.66449893     0.66449898     -7.0790944
     0.26462646     0.66446988     0.66446994     -7.0790944
     0.26472647     0.66444076     0.66444082     -7.0790944
     0.26482648     0.66441157     0.66441163     -7.0790944
     0.26492649     0.66438231     0.66438237     -7.0790944
     0.26502650     0.66435298     0.66435304     -7.0790944
     0.26512651     0.66432358     0.66432364     -7.0790944
     0.26522652     0.66429411     0.66429417     -7.0790944
     0.26532653     0.66426457     0.66426462     -7.0790944
     0.26542654     0.66423496     0.66423501     -7.0790944
     0.26552655     0.66420527     0.66420533     -7.0790944
     0.26562656     0.66417552     0.66417557     -7.0790944
     0.26572657     0.66414569     0.66414575     -7.0790944
     0.26582658     0.66411580     0.66411586     -7.0790944
     0.26592659     0.66408584     0.66408589     -7.0790944
     0.26602660     0.66405580     0.66405586     -7.0790944
     0.26612661     0.66402570     0.66402575     -7.0790944
     0.26622662     0.66399553     0.66399558     -7.0790944
     0.26632663     0.66396528     0.66396534     -7.0790944
     0.26642664     0.66393497     0.66393502     -7.0790944
     0.26652665     0.66390459     0.66390464     -7.0790944
     0.26662666     0.66387413     0.66387419     -7.0790944
     0.26672667     0.66384361     0.66384367     -7.0790944
     0.26682668     0.66381302     0.66381308     -7.0790944
     0.26692669     0.66378236     0.66378241     -7.0790944
     0.26702670     0.66375163     0.66375168     -7.0790944
     0.26712671     0.66372083     0.66372089     -7.0790944
     0.26722672     0.66368996     0.66369002     -7.0790944
     0.26732673     0.66365902     0.66365908     -7.0790944
     0.26742674     0.66362802     0.66362807     -7.0790944
     0.26752675     0.66359694     0.66359700     -7.0790944
     0.26762676     0.66356580     0.66356585     -7.0790944
     0.26772677     0.66353458     0.66353464     -7.0790944
     0.26782678     0.66350330     0.66350336     -7.0790944
     0.26792679     0.66347195     0.66347201     -7.0790944
     0.26802680     0.66344053     0.66344059     -7.0790944
     0.26812681     0.66340904     0.66340910     -7.0790944
     0.26822682     0.66337749     0.66337754     -7.0790944
     0.26832683     0.66334586     0.66334592     -7.0790944
     0.26842684     0.66331417     0.66331422     -7.0790944
     0.26852685     0.66328241     0.66328246     -7.0790944
     0.26862686     0.66325058     0.66325063     -7.0790944
     0.26872687     0.66321868     0.66321873     -7.0790944
     0.26882688     0.66318671     0.66318677     -7.0790944
     0.26892689     0.66315468     0.66315473     -7.0790944
     0.26902690     0.66312258     0.66312263     -7.0790944
     0.26912691     0.66309041     0.66309046     -7.0790944
     0.26922692     0.66305817     0.66305822     -7.0790944
     0.26932693     0.66302586     0.66302592     -7.0790944
     0.26942694     0.66299349     0.66299354     -7.0790944
     0.26952695     0.66296105     0.66296110     -7.0790944
     0.26962696     0.66292854     0.66292860     -7.0790944
     0.26972697     0.66289596     0.66289602     -7.0790944
     0.26982698     0.66286332     0.66286338     -7.0790944
     0.26992699     0.66283061     0.66283067     -7.0790944
     0.27002700     0.66279783     0.66279789     -7.0790944
     0.27012701     0.66276499     0.66276504     -7.0790944
     0.27022702     0.66273208     0.66273213     -7.0790944
     0.27032703     0.66269910     0.66269915     -7.0790944
     0.27042704     0.66266605     0.66266611     -7.0790944
     0.27052705     0.66263294     0.66263299     -7.0790944
     0.27062706     0.66259976     0.66259981     -7.0790944
     0.27072707     0.66256651     0.66256657     -7.0790944
     0.27082708     0.66253320     0.66253325     -7.0790944
     0.27092709     0.66249982     0.66249987     -7.0790944
     0.27102710     0.66246637     0.66246643     -7.0790944
     0.27112711     0.66243286     0.66243291     -7.0790944
     0.27122712     0.66239928     0.66239933     -7.0790944
     0.27132713     0.66236563     0.66236569     -7.0790944
     0.27142714     0.66233192     0.66233197     -7.0790944
     0.27152715     0.66229814     0.66229820     -7.0790944
     0.27162716     0.66226430     0.66226435     -7.0790944
     0.27172717     0.66223038     0.66223044     -7.0790944
     0.27182718     0.66219641     0.66219646     -7.0790944
     0.27192719     0.66216236     0.66216242     -7.0790944
     0.27202720     0.66212825     0.66212831     -7.0790944
     0.27212721     0.66209408     0.66209414     -7.0790944
     0.27222722     0.66205984     0.66205989     -7.0790944
     0.27232723     0.66202553     0.66202559     -7.0790944
     0.27242724     0.66199116     0.66199122     -7.0790944
     0.27252725     0.66195672     0.66195678     -7.0790944
     0.27262726     0.66192222     0.66192227     -7.0790944
     0.27272727     0.66188765     0.66188771     -7.0790944
     0.27282728     0.66185302     0.66185307     -7.0790944
     0.27292729     0.66181832     0.66181837     -7.0790944
     0.27302730     0.66178355     0.66178361     -7.0790944
     0.27312731     0.66174872     0.66174878     -7.0790944
     0.27322732     0.66171383     0.66171388     -7.0790944
     0.27332733     0.66167887     0.66167892     -7.0790944
     0.27342734     0.66164384     0.66164390     -7.0790944
     0.27352735     0.66160875     0.66160881     -7.0790944
     0.27362736     0.66157360     0.66157365     -7.0790944
     0.27372737     0.66153838     0.66153843     -7.0790944
     0.27382738     0.66150309     0.66150315     -7.0790944
     0.27392739     0.66146774     0.66146780     -7.0790944
     0.27402740     0.66143233     0.66143238     -7.0790944
     0.27412741     0.66139685     0.66139690     -7.0790944
     0.27422742     0.66136131     0.66136136     -7.0790944
     0.27432743     0.66132570     0.66132575     -7.0790944
     0.27442744     0.66129003     0.66129008     -7.0790944
     0.27452745     0.66125429     0.66125435     -7.0790944
     0.27462746     0.66121849     0.66121854     -7.0790944
     0.27472747     0.66118263     0.66118268     -7.0790944
     0.27482748     0.66114670     0.66114675     -7.0790944
     0.27492749     0.66111070     0.66111076     -7.0790944
     0.27502750     0.66107465     0.66107470     -7.0790944
     0.27512751     0.66103853     0.66103858     -7.0790944
     0.27522752     0.66100234     0.66100240     -7.0790944
     0.27532753     0.66096609     0.66096615     -7.0790944
     0.27542754     0.66092978     0.66092984     -7.0790944
     0.27552755     0.66089341     0.66089346     -7.0790944
     0.27562756     0.66085697     0.66085702     -7.0790944
     0.27572757     0.66082046     0.66082052     -7.0790944
     0.27582758     0.66078390     0.66078395     -7.0790944
     0.27592759     0.66074727     0.66074732     -7.0790944
     0.27602760     0.66071057     0.66071063     -7.0790944
     0.27612761     0.66067382     0.66067387     -7.0790944
     0.27622762     0.66063700     0.66063705     -7.0790944
     0.27632763     0.66060011     0.66060017     -7.0790944
     0.27642764     0.66056317     0.66056322     -7.0790944
     0.27652765     0.66052616     0.66052621     -7.0790944
     0.27662766     0.66048909     0.66048914     -7.0790944
     0.27672767     0.66045195     0.66045201     -7.0790944
     0.27682768     0.66041475     0.66041481     -7.0790944
     0.27692769     0.66037749     0.66037755     -7.0790944
     0.27702770     0.66034017     0.66034023     -7.0790944
     0.27712771     0.66030279     0.66030284     -7.0790944
     0.27722772     0.66026534     0.66026539     -7.0790944
     0.27732773     0.66022783     0.66022788     -7.0790944
     0.27742774     0.66019025     0.66019031     -7.0790944
     0.27752775     0.66015262     0.66015267     -7.0790944
     0.27762776     0.66011492     0.66011497     -7.0790944
     0.27772777     0.66007716     0.66007721     -7.0790944
     0.27782778     0.66003934     0.66003939     -7.0790944
     0.27792779     0.66000145     0.66000151     -7.0790944
     0.27802780     0.65996350     0.65996356     -7.0790944
     0.27812781     0.65992549     0.65992555     -7.0790944
     0.27822782     0.65988742     0.65988748     -7.0790944
     0.27832783     0.65984929     0.65984935     -7.0790944
     0.27842784     0.65981110     0.65981115     -7.0790944
     0.27852785     0.65977284     0.65977289     -7.0790944
     0.27862786     0.65973452     0.65973458     -7.0790944
     0.27872787     0.65969614     0.65969620     -7.0790944
     0.27882788     0.65965770     0.65965775     -7.0790944
     0.27892789     0.65961920     0.65961925     -7.0790944
     0.27902790     0.65958063     0.65958069     -7.0790944
     0.27912791     0.65954201     0.65954206     -7.0790944
     0.27922792     0.65950332     0.65950337     -7.0790944
     0.27932793     0.65946457     0.65946463     -7.0790944
     0.27942794     0.65942576     0.65942582     -7.0790944
     0.27952795     0.65938689     0.65938694     -7.0790944
     0.27962796     0.65934796     0.65934801     -7.0790944
     0.27972797     0.65930896     0.65930902     -7.0790944
     0.27982798     0.65926991     0.65926996     -7.0790944
     0.27992799     0.65923079     0.65923085     -7.0790944
     0.28002800     0.65919162     0.65919167     -7.0790944
     0.28012801     0.65915238     0.65915244     -7.0790944
     0.28022802     0.65911308     0.65911314     -7.0790944
     0.28032803     0.65907373     0.65907378     -7.0790944
     0.28042804     0.65903431     0.65903436     -7.0790944
     0.28052805     0.65899483     0.65899488     -7.0790944
     0.28062806     0.65895529     0.65895534     -7.0790944
     0.28072807     0.65891569     0.65891574     -7.0790944
     0.28082808     0.65887603     0.65887608     -7.0790944
     0.28092809     0.65883631     0.65883636     -7.0790944
     0.28102810     0.65879653     0.65879658     -7.0790944
     0.28112811     0.65875668     0.65875674     -7.0790944
     0.28122812     0.65871678     0.65871684     -7.0790944
     0.28132813     0.65867682     0.65867688     -7.0790944
     0.28142814     0.65863680     0.65863685     -7.0790944
     0.28152815     0.65859672     0.65859677     -7.0790944
     0.28162816     0.65855658     0.65855663     -7.0790944
     0.28172817     0.65851637     0.65851643     -7.0790944
     0.28182818     0.65847611     0.65847617     -7.0790944
     0.28192819     0.65843579     0.65843585     -7.0790944
     0.28202820     0.65839541     0.65839547     -7.0790944
     0.28212821     0.65835497     0.65835503     -7.0790944
     0.28222822     0.65831447     0.65831453     -7.0790944
     0.28232823     0.65827391     0.65827397     -7.0790944
     0.28242824     0.65823329     0.65823335     -7.0790944
     0.28252825     0.65819262     0.65819267     -7.0790944
     0.28262826     0.65815188     0.65815193     -7.0790944
     0.28272827     0.65811108     0.65811114     -7.0790944
     0.28282828     0.65807023     0.65807028     -7.0790944
     0.28292829     0.65802931     0.65802937     -7.0790944
     0.28302830     0.65798834     0.65798839     -7.0790944
     0.28312831     0.65794731     0.65794736     -7.0790944
     0.28322832     0.65790621     0.65790627     -7.0790944
     0.28332833     0.65786506     0.65786512     -7.0790944
     0.28342834     0.65782385     0.65782391     -7.0790944
     0.28352835     0.65778258     0.65778264     -7.0790944
     0.28362836     0.65774126     0.65774131     -7.0790944
     0.28372837     0.65769987     0.65769993     -7.0790944
     0.28382838     0.65765843     0.65765848     -7.0790944
     0.28392839     0.65761692     0.65761698     -7.0790944
     0.28402840     0.65757536     0.65757542     -7.0790944
     0.28412841     0.65753374     0.65753380     -7.0790944
     0.28422842     0.65749207     0.65749212     -7.0790944
     0.28432843     0.65745033     0.65745038     -7.0790944
     0.28442844     0.65740853     0.65740859     -7.0790944
     0.28452845     0.65736668     0.65736674     -7.0790944
     0.28462846     0.65732477     0.65732483     -7.0790944
     0.28472847     0.65728280     0.65728286     -7.0790944
     0.28482848     0.65724077     0.65724083     -7.0790944
     0.28492849     0.65719869     0.65719874     -7.0790944
     0.28502850     0.65715655     0.65715660     -7.0790944
     0.28512851     0.65711435     0.65711440     -7.0790944
     0.28522852     0.65707209     0.65707214     -7.0790944
     0.28532853     0.65702977     0.65702983     -7.0790944
     0.28542854     0.65698740     0.65698745     -7.0790944
     0.28552855     0.65694497     0.65694502     -7.0790944
     0.28562856     0.65690248     0.65690253     -7.0790944
     0.28572857     0.65685993     0.65685998     -7.0790944
     0.28582858     0.65681733     0.65681738     -7.0790944
     0.28592859     0.65677466     0.65677472     -7.0790944
     0.28602860     0.65673195     0.65673200     -7.0790944
     0.28612861     0.65668917     0.65668922     -7.0790944
     0.28622862     0.65664634     0.65664639     -7.0790944
     0.28632863     0.65660345     0.65660350     -7.0790944
     0.28642864     0.65656050     0.65656055     -7.0790944
     0.28652865     0.65651749     0.65651755     -7.0790944
     0.28662866     0.65647443     0.65647449     -7.0790944
     0.28672867     0.65643131     0.65643137     -7.0790944
     0.28682868     0.65638814     0.65638819     -7.0790944
     0.28692869     0.65634491     0.65634496     -7.0790944
     0.28702870     0.65630162     0.65630167     -7.0790944
     0.28712871     0.65625827     0.65625833     -7.0790944
     0.28722872     0.65621487     0.65621493     -7.0790944
     0.28732873     0.65617141     0.65617147     -7.0790944
     0.28742874     0.65612790     0.65612795     -7.0790944
     0.28752875     0.65608433     0.65608438     -7.0790944
     0.28762876     0.65604070     0.65604075     -7.0790944
     0.28772877     0.65599701     0.65599707     -7.0790944
     0.28782878     0.65595327     0.65595333     -7.0790944
     0.28792879     0.65590948     0.65590953     -7.0790944
     0.28802880     0.65586562     0.65586568     -7.0790944
     0.28812881     0.65582171     0.65582177     -7.0790944
     0.28822882     0.65577775     0.65577780     -7.0790944
     0.28832883     0.65573373     0.65573378     -7.0790944
     0.28842884     0.65568965     0.65568970     -7.0790944
     0.28852885     0.65564552     0.65564557     -7.0790944
     0.28862886     0.65560133     0.65560138     -7.0790944
     0.28872887     0.65555708     0.65555714     -7.0790944
     0.28882888     0.65551278     0.65551284     -7.0790944
     0.28892889     0.65546842     0.65546848     -7.0790944
     0.28902890     0.65542401     0.65542407     -7.0790944
     0.28912891     0.65537955     0.65537960     -7.0790944
     0.28922892     0.65533502     0.65533508     -7.0790944
     0.28932893     0.65529044     0.65529050     -7.0790944
     0.28942894     0.65524581     0.65524586     -7.0790944
     0.28952895     0.65520112     0.65520117     -7.0790944
     0.28962896     0.65515638     0.65515643     -7.0790944
     0.28972897     0.65511158     0.65511163     -7.0790944
     0.28982898     0.65506672     0.65506678     -7.0790944
     0.28992899     0.65502181     0.65502187     -7.0790944
     0.29002900     0.65497685     0.65497690     -7.0790944
     0.29012901     0.65493183     0.65493188     -7.0790944
     0.29022902     0.65488675     0.65488681     -7.0790944
     0.29032903     0.65484162     0.65484167     -7.0790944
     0.29042904     0.65479644     0.65479649     -7.0790944
     0.29052905     0.65475120     0.65475125     -7.0790944
     0.29062906     0.65470590     0.65470596     -7.0790944
     0.29072907     0.65466055     0.65466061     -7.0790944
     0.29082908     0.65461515     0.65461520     -7.0790944
     0.29092909     0.65456969     0.65456974     -7.0790944
     0.29102910     0.65452418     0.65452423     -7.0790944
     0.29112911     0.65447861     0.65447866     -7.0790944
     0.29122912     0.65443299     0.65443304     -7.0790944
     0.29132913     0.65438731     0.65438737     -7.0790944
     0.29142914     0.65434158     0.65434164     -7.0790944
     0.29152915     0.65429580     0.65429585     -7.0790944
     0.29162916     0.65424996     0.65425001     -7.0790944
     0.29172917     0.65420406     0.65420412     -7.0790944
     0.29182918     0.65415812     0.65415817     -7.0790944
     0.29192919     0.65411212     0.65411217     -7.0790944
     0.29202920     0.65406606     0.65406612     -7.0790944
     0.29212921     0.65401995     0.65402001     -7.0790944
     0.29222922     0.65397379     0.65397384     -7.0790944
     0.29232923     0.65392757     0.65392763     -7.0790944
     0.29242924     0.65388130     0.65388136     -7.0790944
     0.29252925     0.65383498     0.65383503     -7.0790944
     0.29262926     0.65378860     0.65378865     -7.0790944
     0.29272927     0.65374217     0.65374222     -7.0790944
     0.29282928     0.65369568     0.65369574     -7.0790944
     0.29292929     0.65364914     0.65364920     -7.0790944
     0.29302930     0.65360255     0.65360261     -7.0790944
     0.29312931     0.65355591     0.65355596     -7.0790944
     0.29322932     0.65350921     0.65350926     -7.0790944
     0.29332933     0.65346246     0.65346251     -7.0790944
     0.29342934     0.65341565     0.65341571     -7.0790944
     0.29352935     0.65336879     0.65336885     -7.0790944
     0.29362936     0.65332188     0.65332194     -7.0790944
     0.29372937     0.65327492     0.65327497     -7.0790944
     0.29382938     0.65322790     0.65322795     -7.0790944
     0.29392939     0.65318083     0.65318088     -7.0790944
     0.29402940     0.65313370     0.65313376     -7.0790944
     0.29412941     0.65308653     0.65308658     -7.0790944
     0.29422942     0.65303930     0.65303935     -7.0790944
     0.29432943     0.65299202     0.65299207     -7.0790944
     0.29442944     0.65294468     0.65294474     -7.0790944
     0.29452945     0.65289730     0.65289735     -7.0790944
     0.29462946     0.65284986     0.65284991     -7.0790944
     0.29472947     0.65280236     0.65280242     -7.0790944
     0.29482948     0.65275482     0.65275487     -7.0790944
     0.29492949     0.65270722     0.65270727     -7.0790944
     0.29502950     0.65265957     0.65265962     -7.0790944
     0.29512951     0.65261187     0.65261192     -7.0790944
     0.29522952     0.65256411     0.65256417     -7.0790944
     0.29532953     0.65251631     0.65251636     -7.0790944
     0.29542954     0.65246845     0.65246850     -7.0790944
     0.29552955     0.65242054     0.65242059     -7.0790944
     0.29562956     0.65237257     0.65237263     -7.0790944
     0.29572957     0.65232456     0.65232461     -7.0790944
     0.29582958     0.65227649     0.65227655     -7.0790944
     0.29592959     0.65222837     0.65222843     -7.0790944
     0.29602960     0.65218020     0.65218026     -7.0790944
     0.29612961     0.65213198     0.65213203     -7.0790944
     0.29622962     0.65208371     0.65208376     -7.0790944
     0.29632963     0.65203538     0.65203543     -7.0790944
     0.29642964     0.65198700     0.65198706     -7.0790944
     0.29652965     0.65193857     0.65193863     -7.0790944
     0.29662966     0.65189009     0.65189015     -7.0790944
     0.29672967     0.65184156     0.65184161     -7.0790944
     0.29682968     0.65179298     0.65179303     -7.0790944
     0.29692969     0.65174434     0.65174439     -7.0790944
     0.29702970     0.65169565     0.65169571     -7.0790944
     0.29712971     0.65164692     0.65164697     -7.0790944
